  4.0876798071954590e-001	  1.9817724673518211e-001	  2.3681931654124289e-001	  1.8767119272150645e-001	  1.8674310618488654e-001	  1.7483794804215469e-001	  1.5190831154313766e-001	  1.6220502797907255e-001	  1.3837745432221560e-001	  1.5621708203797979e-001	  1.4174176430452334e-001	  1.3213973253598432e-001	  1.2896202409037905e-001	  1.3479400343614367e-001	  1.1156754121203027e-001	  1.1398191973200023e-001	  1.1720728790242552e-001	  1.0999110013766833e-001	  1.0410719429490989e-001	  1.0395444293290268e-001	  9.7421025743917866e-002	  9.7025396725132662e-002	  8.6772798816515007e-002	  9.5614826983418943e-002	  2.2994274325124575e-002	
  2.0406781579819550e-001	  1.5915719295738961e-001	  1.6892966707026219e-001	  1.5630469850430528e-001	  1.5914103633072785e-001	  1.5874933180755313e-001	  1.3634511144225092e-001	  1.5736071916969796e-001	  1.3309002625276456e-001	  1.5351078217739467e-001	  1.4496445507559153e-001	  1.4251489231970726e-001	  1.3685434542172636e-001	  1.5750747693437583e-001	  1.2866836886674182e-001	  1.3123796269164956e-001	  1.4301742293561359e-001	  1.3515289625185867e-001	  1.3062220585602713e-001	  1.3306810367143207e-001	  1.3178482584903684e-001	  1.3444025932151460e-001	  1.2623111375472806e-001	  1.4142443435337926e-001	  9.5854855186075838e-002	
