  3.0244219265823014e-001	  1.7521437763454933e-001	  1.9501051321924495e-001	  1.7082842816245025e-001	  1.7145626378148981e-001	  1.6089991573593054e-001	  1.4141882734088651e-001	  1.5571139696777925e-001	  1.3757921400418782e-001	  1.5220619650856615e-001	  1.4086989807296768e-001	  1.3807631650884278e-001	  1.3760886466993716e-001	  1.4288748774865345e-001	  1.1934903331787439e-001	  1.2629752893395185e-001	  1.3154505586993315e-001	  1.2232210895850004e-001	  1.2024697252300065e-001	  1.1894511988492740e-001	  1.1952004742245226e-001	  1.1944767828165270e-001	  1.1165908807278324e-001	  1.2407390268675833e-001	  6.4383571034450693e-002	
  3.1039360385951126e-001	  1.8212006205802245e-001	  2.1073847039226018e-001	  1.7314746306336148e-001	  1.7442787873412458e-001	  1.7268736411377716e-001	  1.4683459564450230e-001	  1.6385435018099104e-001	  1.3388826657079234e-001	  1.5752166770680853e-001	  1.4583632130714697e-001	  1.3657830834684881e-001	  1.2820750484216825e-001	  1.4941399262186605e-001	  1.2088687676089771e-001	  1.1892235348969793e-001	  1.2867965496810596e-001	  1.2282188743102695e-001	  1.1448242762793637e-001	  1.1807742671940735e-001	  1.0968580417050244e-001	  1.1201797776499456e-001	  1.0134482449845983e-001	  1.1296535865003987e-001	  5.4465558476749720e-002	
